	       time	   Inlet_SPL_db       Origin_SPL_db     Top_Wall_SPL_db	 Bottom_Wall_SPL_db	  Outlet_SPL_db
             0.3108  -8.60406829726e-05   -0.00117995642332   -0.00198997357148  -5.34112599654e-05   -0.00488233468805
              0.311  -0.000153444333674   -0.00102551092791   -0.00203326544688   0.000187739918991   -0.00544338034676
             0.3112  -0.000215238659442  -0.000960653397688   -0.00196169255759   0.000536073824685   -0.00579642496473
             0.3114  -0.000264975169794   -0.00096631196866     -0.001764658135   0.000943217206992   -0.00590015237892
             0.3116  -0.000297427671141   -0.00102287658047   -0.00144574396668     0.0013549862789   -0.00573079624914
             0.3118  -0.000309186596847   -0.00111569476729   -0.00102425955511    0.00171785781673   -0.00528631080326
              0.312   -0.00029900193772   -0.00123729339911  -0.000534125031906    0.00198440506689   -0.00458839431643
             0.3122  -0.000267851805369   -0.00138576770463  -2.01509769064e-05    0.00211726325518   -0.00368169852022
             0.3124  -0.000218755354391   -0.00156011041594   0.000467630431599    0.00209166758782   -0.00262998837666
             0.3126  -0.000156381217487   -0.00175435587554   0.000880513440881    0.00189689522467    -0.0015095563305
             0.3128  -8.65213635994e-05   -0.00195292315789    0.00117734197719    0.00153696476713   -0.00040072845209
              0.313  -1.55043028141e-05    -0.0021292735239    0.00132936621366    0.00103073861099   0.000621292964762
             0.3132   5.03871526313e-05   -0.00224900740422    0.00132307690351   0.000411265140566    0.00149482144012
             0.3134   0.000105445419189   -0.00227710174966    0.00116084169365  -0.000276040551382     0.0021779734306
             0.3136   0.000144986500145   -0.00218756376777   0.000859597616048  -0.000976803980619    0.00265186680187
             0.3138   0.000165705275779   -0.00197280028361   0.000448125912712   -0.00163286649622    0.00292030404991
              0.314   0.000165934918228   -0.00164979723215  -3.64922734204e-05   -0.00218894050942    0.00300616179533
             0.3142   0.000145807548236   -0.00126086767779   -0.00055273652729   -0.00259991407301    0.00294531422693
             0.3144   0.000107305781861  -0.000868094401896   -0.00105850024815   -0.00283754824813    0.00277935480939
             0.3146   5.41850011661e-05  -0.000542284452496   -0.00151477357891   -0.00289517199038    0.00254855360213
             0.3148  -8.25899419791e-06  -0.000348785403351   -0.00188906076143   -0.00278921542917    0.00228635834661
              0.315  -7.35962664147e-05  -0.000333445087911   -0.00215838707564   -0.00255700428909    0.00201634370729
             0.3152   -0.00013484156543  -0.000512059323987   -0.00231162301846   -0.00225102495216    0.00175192477888
             0.3154  -0.000185170709759   -0.00086582705367   -0.00235073069649   -0.00193065105814    0.00149851203853
             0.3156  -0.000218700510756    -0.0013438531171   -0.00229051232733   -0.00165288436226    0.00125724279084
             0.3158  -0.000231225464581   -0.00187201856001   -0.00215657657548   -0.00146385305468    0.00102910498993
              0.316   -0.00022079028243    -0.0023660453914   -0.00198153939837   -0.00139258628805   0.000818246836191
             0.3162  -0.000187990436116   -0.00274570526834   -0.00179987870872     -0.001448019283   0.000633541793794
             0.3164  -0.000135934442747   -0.00294706111548    -0.0016422518532   -0.00161944559013   0.000487982355983
             0.3166   -6.9863718518e-05   -0.00293035461833   -0.00153033242143   -0.00187992517603   0.000396079234129
             0.3168   3.50694239695e-06   -0.00268241702167   -0.00147322875925   -0.00219165568846   0.000369993076737
              0.317   7.68114323663e-05   -0.00221391224737   -0.00146627790662   -0.00251211865135   0.000415484370719
             0.3172   0.000142875439563   -0.00155292969486   -0.00149251539704   -0.00279992129428   0.000528843758874
             0.3174   0.000195450710154  -0.000737131070709   -0.00152652515273   -0.00301957835976   0.000695741242676
             0.3176   0.000229754106494   0.000193310369202   -0.00153983301576    -0.0031448775878   0.000892466280761
             0.3178   0.000242785571126    0.00120030226628   -0.00150666930732   -0.00316081189255    0.00108944007658
              0.318   0.000233455594484    0.00224922877268   -0.00140888051945   -0.00306425393595    0.00125631485648
             0.3182   0.000202585658576    0.00330745893972   -0.00123902386561   -0.00286358128921    0.00136757315041
             0.3184   0.000152843268498    0.00434111795755   -0.00100115203794   -0.00257738681278    0.00140740010884
             0.3186   8.86386578775e-05    0.00531170881958  -0.000709351438522   -0.00223232071482    0.00137275392458
             0.3188   1.59585293426e-05    0.00617413031513  -0.000384582846882   -0.00186009406654    0.00127396093826
              0.319   -5.7932633016e-05    0.00687717466783  -5.06684688716e-05   -0.00149377129072    0.00113271068401
             0.3192  -0.000125006832325    0.00736686548339    0.00026968067494   -0.00116367242402   0.000977887760634
             0.3194  -0.000177253281116    0.00759222212871    0.00055807527028   -0.00089342128082   0.000840120844472
             0.3196  -0.000207699913497     0.0075124057414   0.000802484008919  -0.000696814431226   0.000746158871727
             0.3198   -0.00021154933008    0.00710385015394   0.000998017735052  -0.000576164626956   0.000714162093363
               0.32  -0.000187211597881      0.006365959403    0.00114664158495  -0.000522557741623    0.00075074557151
             0.3202  -0.000136971187951    0.00532423110406    0.00125612062681  -0.000518088527905   0.000850210178485
             0.3204  -6.70528226716e-05    0.00403015022774    0.00133849783715  -0.000539701393167   0.000995944207757
             0.3206   1.30433824883e-05     0.0025577705329    0.00140831373501  -0.000563882143687    0.00116357924084
             0.3208    9.1903616346e-05   0.000997443586139    0.00148067650084  -0.000571238874919    0.00132521297287
              0.321   0.000158045777358  -0.000552423972771    0.00156924247641  -0.000550039930352    0.00145390470359
             0.3212   0.000201892430405   -0.00199446037221    0.00168419714686  -0.000498038475175    0.00152769926779
             0.3214   0.000217454048947   -0.00324109122903    0.00183041883939  -0.000422331705015    0.00153260309363
             0.3216   0.000203350122758   -0.00422192863872    0.00200610856809  -0.000337457689387    0.00146416715896
             0.3218   0.000162939927339   -0.00488900954084    0.00220221498098  -0.000262297275952    0.00132757322168
              0.322   0.000103541767214   -0.00521946128295    0.00240292529964  -0.000216528723875    0.00113633378035
             0.3222   3.49331638115e-05   -0.00521555303551    0.00258732248494  -0.000217346942035   0.000909883759606
             0.3224  -3.25140438659e-05   -0.00490243689585    0.00273206231428   -0.00027694467286   0.000670459384684
             0.3226  -8.96438090433e-05   -0.00432413905914    0.00281467273528  -0.000400950422706    0.00043973053995
             0.3228  -0.000129895846708   -0.00353849292724    0.00281690218119  -0.000587738513975   0.000235678625921
              0.323  -0.000150017254828   -0.00261170071725    0.00272750380998  -0.000828362868703   7.01873879003e-05
             0.3232   -0.00015005318541   -0.00161308530337    0.00254395657365   -0.00110686052541  -5.22707090585e-05
             0.3234  -0.000132742101862  -0.000610393985675     0.0022728596749   -0.00140080262088   -0.00013462258987
             0.3236  -0.000102562017725   0.000334197830519    0.00192902370019    -0.0016821648938  -0.000185841914751
             0.3238  -6.47092951757e-05     0.0011673999655    0.00153353518715   -0.00191874672167  -0.000218491033031
              0.324  -2.42418208442e-05    0.00184752602584    0.00111122301226   -0.00207640004435  -0.000245632069049
             0.3242   1.44886927596e-05    0.00234667091313   0.000687975036757   -0.00212219660637  -0.000277749572118
             0.3244   4.81114645906e-05    0.00265228657095   0.000288259254418   -0.00202838743545  -0.000320368270455
             0.3246   7.43060847065e-05    0.00276795775082  -6.69497413147e-05   -0.00177667540085  -0.000372931956081
             0.3248   9.17879971938e-05    0.00271308832079  -0.000361781224089   -0.00136204603722  -0.000429240869244
              0.325   0.000100303363226    0.00252122122804  -0.000586634439246  -0.000795293320763  -0.000479377091941
             0.3252   0.000100656898801    0.00223685582783  -0.000738907990155  -0.000103500526302  -0.000512668095385
             0.3254   9.47201644016e-05    0.00191087453418  -0.000823223914934   0.000671913532388  -0.000520949526197
             0.3256   8.53217783049e-05    0.00159498572128   -0.00085099263501    0.00147947346533  -0.000501276502886
             0.3258   7.59285236261e-05    0.00133584836961  -0.000839137518678    0.00226362322186   -0.00045734252394
              0.326   7.00885161968e-05    0.00116968732309  -0.000807876954698    0.00297137441729  -0.000399181103009
             0.3262   7.07028122775e-05    0.00111818746865   -0.00077765518284    0.00355844078274  -0.000341171668153
             0.3264   7.92834351909e-05    0.00118626792098  -0.000765578301445    0.00399379253513  -0.000298829923594
             0.3266   9.54058344642e-05    0.00136202738226  -0.000781966269856    0.00426193435096  -0.000285205318353
             0.3268   0.000116547305482    0.00161879549929  -0.000827778491442    0.00436272872934  -0.000307833037756
              0.327   0.000138417771862    0.00191890631699  -0.000893632435808    0.00430911255916  -0.000367051883226
             0.3272   0.000155758057063    0.00221859488669   -0.00096088424832    0.00412345169315  -0.000456133140828
             0.3274   0.000163443474869    0.00247333649615   -0.00100481535087    0.00383345252952  -0.000563167524756
             0.3276   0.000157631697236    0.00264298855907  -0.000999467819189    0.00346847590938  -0.000674167432777
             0.3278   0.000136667114504    0.00269621538994  -0.000923226587443    0.00305682409327  -0.000776501646419
              0.328   0.000101510624245    0.00261382213476  -0.000763987065212    0.00262419660482   -0.00086169080015
             0.3282   5.55887355834e-05    0.00239075333726  -0.000522757823773    0.00219315494067  -0.000926784801306
             0.3284   4.11187920859e-06    0.00203660810975  -0.000214843487649    0.00178320027895  -0.000973966175738
             0.3286  -4.69483458156e-05    0.00157460164689   0.000131731761407     0.0014110046562   -0.00100855541839
             0.3288  -9.19516362999e-05    0.00103899498661   0.000480291353402    0.00109043653847   -0.00103608039456
              0.329  -0.000126479848398   0.000471153539638   0.000791247926042   0.000832226488448   -0.00105936667432
             0.3292  -0.000147834153186  -8.54103071959e-05    0.00102835392635   0.000643341338566   -0.00107661804871
             0.3294  -0.000155077456488  -0.000590430101818    0.00116422787993   0.000526294977692   -0.00108117679985
             0.3296  -0.000148701067265   -0.00101193805325    0.00118414244921   0.000478672517785   -0.00106315810595
             0.3298  -0.000130099010578   -0.00133011401563    0.00108749719544   0.000493080676137   -0.00101258372772
               0.33  -0.000101070404661   -0.00153915426951   0.000886929586999   0.000557601349205  -0.000923162586923
             0.3302  -6.35308688668e-05   -0.00164667428345   0.000605502666406   0.000656681007646  -0.000795621695641
             0.3304  -1.95140264723e-05   -0.00167062397252    0.00027273145726   0.000772295377789  -0.000639556064641
             0.3306   2.85808016966e-05   -0.00163424175189  -7.96878335203e-05    0.00088521934789  -0.000473128193244
             0.3308   7.76457864448e-05    -0.0015600726179   -0.00042169464043   0.000976299691676   -0.00032050860537
              0.331   0.000123630767581   -0.00146438577472  -0.000727738050174    0.00102773166027  -0.000207553293773
             0.3312   0.000161603155224   -0.00135334266413  -0.000978532888829    0.00102442119076  -0.000156693744034
             0.3314   0.000186199801397   -0.00122194881964   -0.00116179075917   0.000955521229759  -0.000182237786793
             0.3316   0.000192442168937   -0.00105622103888   -0.00127217492318   0.000816141849403  -0.000287185382556
             0.3318   0.000176758114212  -0.000838243268452   -0.00131075369369   0.000609068914039  -0.000462282384248
              0.332   0.000137964143512   -0.00055304938883   -0.00128415164461   0.000346142019363  -0.000687476517601
             0.3322   7.79391177767e-05  -0.000195743587752   -0.00120348163598   4.88158078069e-05  -0.000935359051473
             0.3324   1.77253249195e-06   0.000222908689001   -0.00108304912746   -0.00025257094405    -0.0011757297373
             0.3326  -8.27151999568e-05   0.000673953221258  -0.000938799728153  -0.000521130863449   -0.00138022478485
             0.3328  -0.000166036427387    0.00111171130811  -0.000786541903331  -0.000717369099271   -0.00152603681253
              0.333  -0.000238498861371     0.0014793151722  -0.000640091914771  -0.000804338200495   -0.00159808844118
             0.3332  -0.000291782264912    0.00171749047195  -0.000509604218553  -0.000753244265945   -0.00158948797278
             0.3334  -0.000320309944454    0.00177500780339  -0.000400409804344   -0.00054850429312   -0.00150055558637
             0.3336  -0.000322134131236    0.00161878955353   -0.00031264744471  -0.000191234899018   -0.00133703190817
             0.3338  -0.000299155426027    0.00124163857571  -0.000241832720095   0.000299618992433   -0.00110818603951
              0.334  -0.000256636207354   0.000665955879772  -0.000180299165952   0.000888867673648  -0.000825414893416
             0.3342  -0.000202114555557  -5.74488556881e-05   -0.00011922548184     0.0015291732278  -0.000501626971604
             0.3344  -0.000143946938255  -0.000855430124178  -5.08015046994e-05    0.00216693156024  -0.000151337292315
             0.3346  -8.97793602618e-05   -0.00164252101031   2.99620836494e-05    0.00274884137116   0.000208913079902
             0.3348  -4.52540698463e-05   -0.00233321100904   0.000124188700806    0.00322794463848   0.000560360171883
              0.335  -1.32020626413e-05   -0.00285439279915   0.000229063313604    0.00356809109858   0.000882549101653
             0.3352   6.53647548903e-06   -0.00315586041851   0.000338682060314    0.00374618794312     0.0011548719402
             0.3354   1.66577376099e-05   -0.00321710780224    0.00044553261248    0.00375213848007    0.00135904179604
             0.3356   2.14350677728e-05   -0.00304935607971   0.000542159918392    0.00358690918835    0.00148207500511
             0.3358   2.54897688568e-05    -0.0026925969155    0.00062254908972    0.00325955735988    0.00151909234682
              0.336   3.25799690606e-05   -0.00220831346016   0.000682869862584    0.00278420603944    0.00147516877614
             0.3362   4.46842598724e-05   -0.00166926690748   0.000721439600126    0.00217783877765    0.00136559154285
             0.3364   6.15828123697e-05   -0.00114818395463   0.000738009713842    0.00145944419495    0.00121420330539
             0.3366   8.10179780871e-05  -0.000707274399895   0.000732690055054   0.000650567820316     0.0010499345039
             0.3368    9.9376391382e-05  -0.000390245438748   0.000704936283958  -0.000223145105645   0.000902063008522
              0.337   0.000112708391243  -0.000217927191693   0.000653005390333   -0.00113018190532   0.000795071943066
             0.3372   0.000117819237751  -0.000187905102484   0.000574141264399   -0.00203207115101   0.000744126052111
             0.3374    0.00011315123342  -0.000277819642451   0.000465527194392    -0.0028837555752   0.000752114126267
             0.3376   9.92315737627e-05  -0.000451387750998   0.000325799284836   -0.00363588270572   0.000808922360489
             0.3378   7.85743292226e-05  -0.000665832648484   0.000156721946651   -0.00423899323343   0.000893170500746
              0.338    5.5067443581e-05   -0.00087932938912  -3.54626820755e-05   -0.00464908866298   0.000976150734325
             0.3382    3.3009521244e-05    -0.0010572667672  -0.000239459846646   -0.00483365575341     0.0010272613242
             0.3384   1.60505388767e-05   -0.00117651820564  -0.000439410014958   -0.00477701268078    0.00101991536808
             0.3386   6.31131532192e-06   -0.00122739569949  -0.000616485801684   -0.00448387397183   0.000936793449408
             0.3388   3.90346380318e-06   -0.00121341621746   -0.00075137989571   -0.00398030620577   0.000773420604557
              0.339    6.9602950748e-06   -0.00114934603313  -0.000827242853966    -0.0033117083168    0.00053936219355
             0.3392   1.21518108558e-05   -0.00105815477338  -0.000832501537234   -0.00253800176053   0.000256789559053
             0.3394   1.55325504987e-05  -0.000967506857371  -0.000762986795996   -0.00172673981144   -4.3323818326e-05
             0.3396   1.34939488708e-05  -0.000906285810569  -0.000622924509241  -0.000945230967592  -0.000326652037051
             0.3398    3.5824213502e-06  -0.000901454504336  -0.000424569894198  -0.000252938667725  -0.000561565923755
               0.34  -1.50004252734e-05  -0.000975372586647  -0.000186541141201   0.000304663494894  -0.000724619866038
             0.3402  -4.12987317645e-05   -0.00114357470549   6.88265960944e-05   0.000699911729358  -0.000804433509744
             0.3404  -7.28750941701e-05   -0.00141298263097   0.000318591377696   0.000924041844943  -0.000803257094878
             0.3406  -0.000106334958871    -0.0017805710201   0.000542183370093   0.000985657189636  -0.000735985642537
             0.3408  -0.000137938691779   -0.00223259446745   0.000723709718663   0.000907134751151  -0.000626907037404
              0.341  -0.000164148064143   -0.00274456481951   0.000853215598223   0.000719826931825  -0.000504918706656
             0.3412  -0.000182008869863   -0.00328219845248   0.000926783521482   0.000459007775326  -0.000398227512082
             0.3414  -0.000189346464743   -0.00380350590554   0.000945622610413   0.000159396593489  -0.000329596606098
             0.3416  -0.000184817595695   -0.00426206694337   0.000914520151475  -0.000148182896968  -0.000313015109901
             0.3418   -0.00016789712945    -0.0046113420929   0.000840143833965  -0.000438800956127  -0.000352293030834
              0.342  -0.000138872856257   -0.00480965371141   0.000729665305321  -0.000694203466956  -0.000441621814847
             0.3422  -9.88821805566e-05   -0.00482527101336   0.000590029952524  -0.000902735029443  -0.000567707839069
             0.3424  -4.99707374404e-05   -0.00464089887485   0.000427965101568    -0.0010588454563  -0.000712788749201
             0.3426   4.89077307866e-06   -0.00425683596763   0.000250565227856   -0.00116255286187  -0.000857747901615
             0.3428   6.19090701171e-05   -0.00369215620624   6.60918681161e-05   -0.00121905469201   -0.00098465955792
              0.343   0.000116743788658   -0.00298348308904  -0.000115462025474   -0.00123845299377    -0.0010783767974
             0.3432   0.000164955545102   -0.00218125307531  -0.000282439559123   -0.00123537139582   -0.00112712164921
             0.3434   0.000202561495904   -0.00134376333701  -0.000422431381655   -0.00122815453937    -0.0011223440707
             0.3436   0.000226583042461  -0.000529711663581  -0.000523979698153   -0.00123738938385   -0.00105829257948
             0.3438   0.000235454969866   0.000209713059222  -0.000578755576785   -0.00128366291674  -0.000931739349953
              0.344    0.00022919317865    0.00083792208851  -0.000583697346058   -0.00138472316365  -0.000742139332856
             0.3442   0.000209281887694    0.00133793172393  -0.000542538890609   -0.00155246418726  -0.000492241958927
             0.3444   0.000178319898125    0.00171425895365  -0.000466253507815   -0.00179032971376  -0.000188911103024
             0.3446   0.000139532183204    0.00199116457961  -0.000372169482489   -0.00209176071798   0.000156261352978
             0.3448   9.62842528086e-05    0.00220734816565  -0.000281817655379   -0.00244017320637   0.000526978830924
              0.345   5.17212325249e-05    0.00240789799157  -0.000217868515679    -0.0028106634245   0.000903182688211
             0.3452   8.59686860156e-06    0.00263490261993  -0.000200728899214   -0.00317326214426    0.00126293096784
             0.3454  -3.07196900686e-05     0.0029184943884  -0.000245442898553   -0.00349718949812    0.00158493311391
             0.3456  -6.41408801279e-05    0.00327011402261  -0.000359463409853     -0.003755294157    0.00185123015694
             0.3458  -8.97781104243e-05    0.00367942514426  -0.000541656280886   -0.00392777194077    0.00204942338245
              0.346  -0.000105982583534    0.00411562012744  -0.000782626387985   -0.00400438344645    0.00217394311414
             0.3462  -0.000111553717119    0.00453297849313   -0.00106618600064   -0.00398470884841    0.00222608812099
             0.3464  -0.000106075856274     0.0048796538885   -0.00137158542646   -0.00387642074662    0.00221288266763
             0.3466  -9.02671041046e-05    0.00510797413743   -0.00167603507478   -0.00369201826205    0.00214509582962
             0.3468  -6.61847213792e-05    0.00518420087767   -0.00195707478274   -0.00344483412658    0.00203495733409
              0.347  -3.71489034683e-05    0.00509579165046   -0.00219446703259   -0.00314530792009    0.00189413275346
             0.3472  -7.32071907519e-06    0.00485471813596   -0.00237146069388   -0.00279846373218    0.00173238739333
             0.3474   1.90201495487e-05    0.00449620354968   -0.00247543997836   -0.00240324763814    0.00155712256691
             0.3476   3.83419015901e-05    0.00407316707426    -0.0024980969131   -0.00195393377394    0.00137369299314
             0.3478   4.86432411504e-05    0.00364749953455   -0.00243532149792   -0.00144330228658    0.00118619740639
              0.348   4.99187508812e-05    0.00327986701901   -0.00228699109441  -0.000866847823755   0.000998339692318
             0.3482   4.41434832017e-05    0.00301994158679   -0.00205677770452  -0.000226999362536   0.000814004790069
             0.3484   3.47419211339e-05     0.0028987739321   -0.00175200718333   0.000463712185037   0.000637354062181
             0.3486   2.56571591789e-05    0.00292452130578   -0.00138352689447    0.00118140072544   0.000472454790754
             0.3488   2.02625036085e-05    0.00308205589983  -0.000965488740616    0.00189194550637   0.000322641724966
              0.349   2.04184203747e-05    0.00333625933232  -0.000514941836883    0.00255443119502   0.000189903573501
             0.3492   2.59502438201e-05    0.00363819891057  -5.11509509968e-05    0.00312634398592   7.45673327124e-05
             0.3494   3.47103459005e-05    0.00393297913454   0.000405396580898    0.00356956892449  -2.45662199718e-05
             0.3496   4.32230102068e-05    0.00416790916088   0.000834273630915    0.00385604704208    -0.0001096521524
             0.3498   4.77392626952e-05    0.00429971183117    0.00121660302366    0.00397200946094  -0.000182968120688
               0.35   4.54038382367e-05    0.00429977179785    0.00153661687113    0.00391999488216  -0.000246077388426
             0.3502   3.51961580337e-05    0.00415680970268    0.00178310597692     0.0037183110374  -0.000299239690777
             0.3504   1.83656501208e-05    0.00387680527208    0.00195055665584    0.00339811774424  -0.000341229157975
             0.3506  -1.77664185025e-06    0.00348041288919    0.00203977601534    0.00299877411217  -0.000369581599366
             0.3508  -2.06643045687e-05    0.00299846948418    0.00205784519922     0.0025624033706  -0.000381165473211
              0.351  -3.36615233645e-05     0.0024664481033    0.00201731771424    0.00212872045184  -0.000372897522403
             0.3512  -3.73007401091e-05    0.00191883165641    0.00193469298293    0.00173102618562  -0.000342426086839
             0.3514  -3.02286417288e-05    0.00138435040378    0.00182832838928    0.00139393877226  -0.000288671515626
             0.3516   -1.3600367119e-05   0.000882839611194    0.00171607968038    0.00113299391437  -0.000212207059794
             0.3518    9.1815693372e-06   0.000424149944411    0.00161304668273   0.000955809281059  -0.000115538475979
              0.352   3.33036892443e-05   9.13134157006e-06    0.00152981859527   0.000864183230353  -3.35961636307e-06
             0.3522   5.37166328892e-05  -0.000367712371898    0.00147154352755   0.000856358191737   0.000117186475394
             0.3524   6.63267477138e-05  -0.000714644154061    0.00143799485403   0.000928752463513   0.000236305783505
             0.3526   6.88900809751e-05   -0.00103911305534    0.00142460088595    0.00107672066306   0.000341572231053
             0.3528   6.13905355537e-05   -0.00134505269454    0.00142419207221    0.00129426476399   0.000418376076307
              0.353   4.58363983256e-05     -0.001631675113    0.00142905649796    0.00157297992269    0.00045097149992
             0.3532    2.5572104535e-05    -0.0018939502117    0.00143282645406    0.00190077978688   0.000424160945574
             0.3534   4.32781789939e-06   -0.00212448428233    0.00143176959172    0.00226103309895   0.000325458936773
             0.3536  -1.47156932991e-05   -0.00231611805726    0.00142521869362    0.00263263601884   0.000147380313561
             0.3538  -2.95965822447e-05   -0.00246437380126    0.00141510359256    0.00299127714871  -0.000110632798252
              0.354  -3.98213990007e-05   -0.00256895663799    0.00140478499511    0.00331180385044  -0.000441138360398
             0.3542  -4.61719902543e-05    -0.0026338427992    0.00139756687866    0.00357126924576  -0.000828832381068
             0.3544  -5.01744607589e-05   -0.00266597132741    0.00139533164594    0.00375202135319   -0.00125199710945
             0.3546  -5.34208471819e-05   -0.00267304443231    0.00139768182716    0.00384414735798   -0.00168504805653
             0.3548  -5.69575859074e-05   -0.00266127287606    0.00140180315935     0.0038467164184   -0.00210169046329
              0.355  -6.09144335987e-05   -0.00263395587265    0.00140303818334    0.00376753406601   -0.00247803396986
             0.3552  -6.44608347797e-05   -0.00259152415926    0.00139594579692    0.00362145539068   -0.00279502055289
             0.3554  -6.60734388002e-05   -0.00253316715023     0.0013754849795    0.00342761579963   -0.00303969913722
             0.3556  -6.40102473464e-05   -0.00245956574438    0.00133794051439    0.00320615247621   -0.00320518378335
             0.3558  -5.68378464154e-05   -0.00237576006392    0.00128130883456    0.00297506309998   -0.00328947672237
              0.356  -4.38584324735e-05   -0.00229297544043    0.00120504960544    0.00274777651428   -0.00329362597644
             0.3562  -2.53273599199e-05   -0.00222840945178    0.00110932333825    0.00253182391799    -0.0032198392785
             0.3564  -2.42190337923e-06   -0.00220252797924   0.000994009724507    0.00232875240725   -0.00307015066151
             0.3566   2.30055532628e-05   -0.00223418791197   0.000857881549751    0.00213517435455   -0.00284604365532
             0.3568   4.88029179104e-05   -0.00233467242054   0.000698270895842    0.00194464534602   -0.00254913273452
              0.357   7.29133917856e-05   -0.00250224745732   0.000511420281815    0.00174994011384   -0.00218267901246
             0.3572   9.36926485368e-05   -0.00271893891852   0.000293505496022    0.00154525901902   -0.00175345743887
             0.3574   0.000110087394642   -0.00295082217001   4.21105234001e-05    0.00132793960772   -0.00127336953588
             0.3576   0.000121661373558   -0.00315229029449  -0.000242212132177    0.00109935200268  -0.000760237092573
             0.3578   0.000128496337225    -0.0032737357996  -0.000554709823638   0.000864804388124  -0.000237402232397
              0.358    0.00013102022435   -0.00327112647488  -0.000885878139115   0.000632457329946   0.000267955845234
             0.3582   0.000129818737811   -0.00311535377539   -0.00122178826201   0.000411424931825   0.000727571709865
             0.3584   0.000125473242719   -0.00279916439681    -0.0015452940307   0.000209405947986    0.00111544437429
             0.3586   0.000118446136056   -0.00233998808025   -0.00183792758928    3.0313417959e-05    0.00141117652087
             0.3588   0.000109014588968   -0.00177792234917   -0.00208215292075  -0.000127571403792    0.00160268094727
              0.359   9.72422580514e-05   -0.00116927734978   -0.00226358667337  -0.000272431533249    0.00168774928235
             0.3592   8.29785257821e-05  -0.000577116918576   -0.00237281977628  -0.000418387043312    0.00167418818235
             0.3594   6.58829666058e-05  -6.08846880777e-05    -0.0024065648483  -0.000583503238351    0.00157848510643
             0.3596   4.54823540194e-05    0.00033268410965   -0.00236798405166  -0.000786533241723    0.00142321996851
             0.3598   2.12714863405e-05   0.000575600882494   -0.00226618805747   -0.00104290141175    0.00123364806694
               0.36  -7.13697522955e-06   0.000660689392784   -0.00211501374585   -0.00136067273776    0.00103401350998
             0.3602  -3.98242240661e-05   0.000599756589665   -0.00193127192923    -0.0017373561996    0.00084419422866
             0.3604   -7.6369391205e-05    0.00041882937721   -0.00173270379739   -0.00215831410006   0.000677225623869
             0.3606  -0.000115693390553   0.000151959971146   -0.00153590059557   -0.00259729136776   0.000538107443684
             0.3608  -0.000155994899312  -0.000164809122771   -0.00135443239069   -0.00301918103816   0.000424086130491
              0.361  -0.000194819626721  -0.000498069927251   -0.00119740400941   -0.00338468579262   0.000326351992585
             0.3612  -0.000229277437361   -0.00081963819764   -0.00106861122509   -0.00365612273006   0.000232836269454
             0.3614  -0.000256386319532    -0.0011071793391  -0.000966407602121   -0.00380334733566   0.000131582548863
             0.3616  -0.000273487679379   -0.00134350152782  -0.000884312434259   -0.00380871095897   1.40437939948e-05
             0.3618   -0.00027865449006   -0.00151541596557  -0.000812297359959   -0.00367013368927  -0.000122347116181
              0.362  -0.000271009882471   -0.00161299790974  -0.000738593729029   -0.00340173642129  -0.000272857921707
             0.3622  -0.000250890725101   -0.00162974034981   -0.00065177983191   -0.00303195089128  -0.000425671932754
             0.3624   -0.00021982426345   -0.00156361442449  -0.000542853532268   -0.00259950737812  -0.000563611149694
             0.3626  -0.000180326758967   -0.00141860564934  -0.000406985404025   -0.00214808057305  -0.000667029063084
             0.3628    -0.0001355701161   -0.00120602609323  -0.000244686306961   -0.00172057603326  -0.000717290737822
              0.363  -8.89860622815e-05  -0.000944885702439  -6.22073687791e-05   -0.00135402928713  -0.000700140211157
             0.3632  -4.38822733058e-05  -0.000660832205114   0.000128894470958   -0.00107588477552  -0.000608292719621
             0.3634  -3.13135886343e-06    -0.0003835556235   0.000312966787175  -0.000902083462929  -0.000442772224417
             0.3636   3.10325200584e-05  -0.000142976282652   0.000472076465118  -0.000837002317159  -0.000212796712976
             0.3638   5.71047094686e-05   3.51289566269e-05   0.000588176601854  -0.000874944141715   6.56762541356e-05
              0.364   7.43092064656e-05   0.000133244194146   0.000645335643934   -0.00100264128264   0.000372369465601
             0.3642   8.25400474904e-05   0.000145194090013   0.000631746850847   -0.00120214677595   0.000685543596704
             0.3644    8.2279338632e-05   7.76096765076e-05   0.000541282781984   -0.00145353917642   0.000984746860317
             0.3646   7.45153452579e-05  -5.04898348025e-05    0.00037443199639   -0.00173702850346    0.00125301844307
             0.3648   6.06674126753e-05  -0.000209944412449   0.000138538698868   -0.00203426751369    0.00147829500441
              0.365   4.25089329314e-05   -0.00036519643645   -0.00015265261107   -0.00232888850847    0.00165397538147
             0.3652   2.20708265074e-05  -0.000479001167725  -0.000480075691058   -0.00260645481591    0.00177876318296
             0.3654   1.50906185295e-06  -0.000517470181311  -0.000820919139366   -0.00285411011379    0.00185599173337
             0.3656  -1.70698637119e-05  -0.000454785470657   -0.00115053985097   -0.00306022078915    0.00189263423753
             0.3658  -3.18153356651e-05  -0.000276956604152   -0.00144453243028    -0.0032142473095     0.0018981387377
              0.366  -4.13440959461e-05   1.59151722601e-05   -0.00168076838505   -0.00330697281179    0.00188314703252
             0.3662  -4.49183429118e-05   0.000409248295494   -0.00184122679201   -0.00333108893244     0.0018581057818
             0.3664  -4.25496409454e-05   0.000875626289561   -0.00191345822864   -0.00328201842271    0.00183178682806
